"Annual_Income","Spending_Score"
-0.554355780454737,0.0309795081505043
-0.554355780454737,-0.162642417790148
-0.554355780454737,0.224601434091157
-0.554355780454737,0.185877048903026
-0.516281894434495,0.0697038933386347
-0.516281894434495,0.340774589655548
-0.478208008414252,0.0309795081505043
-0.478208008414252,0.340774589655548
-0.478208008414252,-0.0077448770376262
-0.478208008414252,-0.0851936474138871
-0.478208008414252,0.340774589655548
-0.478208008414252,-0.123918032602018
-0.440134122394009,0.185877048903026
-0.440134122394009,-0.31753995854267
-0.402060236373766,-0.0464692622257567
-0.402060236373766,0.224601434091157
-0.249764692292794,-0.123918032602018
-0.249764692292794,0.147152663714896
-0.249764692292794,0.108428278526765
-0.249764692292794,-0.0851936474138871
-0.249764692292794,0.0697038933386347
-0.249764692292794,-0.31753995854267
-0.249764692292794,0.0309795081505043
-0.249764692292794,0.185877048903026
-0.249764692292794,-0.3562643437308
-0.249764692292794,-0.240091188166409
-0.249764692292794,0.263325819279287
-0.249764692292794,-0.162642417790148
-0.135543034232065,0.302050204467417
-0.135543034232065,0.185877048903026
-0.0974691482118221,0.379498974843678
-0.0974691482118221,-0.162642417790148
-0.0593952621915791,0.185877048903026
-0.0593952621915791,-0.3562643437308
-0.0213213761713361,-0.0464692622257567
-0.0213213761713361,-0.394988728918931
-0.0213213761713361,-0.31753995854267
-0.0213213761713361,0.0697038933386347
-0.0213213761713361,-0.123918032602018
-0.0213213761713361,-0.0077448770376262
0.0167525098489068,-0.31753995854267
0.0167525098489068,-0.0464692622257567
0.0548263958691498,-0.3562643437308
0.0548263958691498,-0.0851936474138871
0.0548263958691498,0.340774589655548
0.0548263958691498,0.185877048903026
0.0548263958691498,0.224601434091157
0.0548263958691498,-0.31753995854267
0.0929002818893927,-0.0077448770376262
0.0929002818893927,-0.162642417790148
0.0929002818893927,-0.278815573354539
0.0929002818893927,-0.0851936474138871
0.0929002818893927,0.0697038933386347
0.0929002818893927,0.147152663714896
0.130974167909636,-0.31753995854267
0.130974167909636,-0.162642417790148
0.169048053929879,-0.0851936474138871
0.169048053929879,-0.0077448770376262
0.169048053929879,-0.278815573354539
0.169048053929879,0.340774589655548
0.245195825970365,-0.278815573354539
0.245195825970365,0.263325819279287
0.245195825970365,0.224601434091157
0.245195825970365,-0.394988728918931
0.32134359801085,0.302050204467417
0.32134359801085,1.57995491567572
0.359417484031093,-0.820956965988366
0.359417484031093,1.0378135230419
0.397491370051336,-0.588610654859583
0.397491370051336,1.73485245642824
0.397491370051336,-1.51799589937471
0.397491370051336,0.960364752665635
0.397491370051336,-1.59544466975098
0.397491370051336,0.960364752665635
0.435565256071579,-0.627335040047714
0.435565256071579,0.805467211913114
0.473639142091822,-1.7503422105035
0.473639142091822,1.46378176011133
0.473639142091822,-1.67289344012724
0.473639142091822,0.882915982289375
0.511713028112065,-1.55672028456284
0.511713028112065,0.844191597101244
0.549786914132308,-1.7503422105035
0.549786914132308,1.65740368605198
0.587860800152551,-0.394988728918931
0.587860800152551,1.4250573749232
0.625934686172794,-1.47927151418658
0.625934686172794,1.81230122680451
0.625934686172794,-0.549886269671453
0.625934686172794,0.921640367477505
0.664008572193037,-1.09202766230528
0.664008572193037,1.54123053048759
0.664008572193037,-1.28564958824593
0.664008572193037,1.46378176011133
0.664008572193037,-1.16947643268154
0.664008572193037,0.999089137853766
0.664008572193037,-1.32437397343406
0.664008572193037,1.50250614529946
0.664008572193037,-1.90523975125602
0.664008572193037,1.07653790823003
0.664008572193037,-1.90523975125602
0.664008572193037,0.882915982289375
0.70208245821328,-0.588610654859583
0.70208245821328,1.27015983417068
0.778230230253766,-1.7503422105035
0.778230230253766,1.65740368605198
0.930525774334738,-0.937130121552757
0.930525774334738,0.960364752665635
0.968599660354981,-1.16947643268154
0.968599660354981,1.73485245642824
1.00667354637522,-0.898405736364627
1.00667354637522,0.49567213040807
1.00667354637522,-1.44054712899845
1.00667354637522,0.960364752665635
1.00667354637522,-1.55672028456284
1.00667354637522,1.61867930086385
1.04474743239547,-1.44054712899845
1.04474743239547,1.38633298973507
1.04474743239547,-1.36309835862219
1.04474743239547,0.728018441536853
1.23511686249668,-1.40182274381032
1.23511686249668,1.54123053048759
1.38741240657765,-0.704783810423975
1.38741240657765,1.38633298973507
1.4254862925979,-1.36309835862219
1.4254862925979,1.46378176011133
1.46356017861814,-0.433713114107061
1.46356017861814,1.81230122680451
1.53970795065862,-1.01457889192902
1.53970795065862,0.689294056348722
1.61585572269911,-1.28564958824593
1.61585572269911,1.34760860454694
1.61585572269911,-1.05330327711715
1.61585572269911,0.728018441536853
1.99659458290154,-1.63416905493911
1.99659458290154,1.57995491567572
2.26311178504324,-1.32437397343406
2.26311178504324,1.11526229341816
2.4915551011647,-0.859681351176496
2.4915551011647,0.921640367477505
2.91036784738737,-1.2469252030578
2.91036784738737,1.27015983417068
