CustomerID,Gender,Age,Annual_Income,Spending_Score,Gender_Encoded
29,Female,0.08232510533528825,-1.2016118427988678,-0.743508195612105,1
30,Female,-1.1346547126646265,-1.2016118427988678,1.425057374923201,1
31,Male,1.5140660676881292,-1.1635379567786248,-1.7890665956916276,2
32,Female,-1.2778288088999106,-1.1635379567786248,0.8829159822893745,1
33,Male,1.0129567308646348,-1.049316298717896,-1.7890665956916276,2
34,Male,-1.4925899532528368,-1.049316298717896,1.6186793008638534,2
35,Female,0.7266085383940667,-1.049316298717896,-1.4018227438103228,1
36,Female,-1.2778288088999106,-1.049316298717896,1.1927110637944183,1
37,Female,0.22549920157057235,-1.011242412697653,-1.2856495882459316,1
38,Female,-0.6335453758411322,-1.011242412697653,0.8829159822893745,1
39,Female,-0.20402308713527992,-0.8970207546369241,-0.9371301215527573,1
40,Female,-1.3494158570175527,-0.8970207546369241,0.9603647526656354,1
41,Female,1.8720013082763394,-0.8589468686166811,-0.5886106548595832,1
42,Male,-1.0630676645469845,-0.8589468686166811,1.6186793008638534,2
43,Male,0.6550214902764246,-0.8208729825964381,-0.5498862696714527,2
44,Female,-0.5619583277234902,-0.8208729825964381,0.4182233600318089,1
45,Female,0.7266085383940667,-0.8208729825964381,-0.8596813511764964,1
46,Female,-1.0630676645469845,-0.8208729825964381,0.5731209007843308,1
47,Female,0.7981955865117087,-0.7827990965761952,0.18587704890302612,1
48,Female,-0.8483065201940583,-0.7827990965761952,-0.1239180326020176,1
49,Female,-0.7051324239587743,-0.7827990965761952,-0.3175399585426699,1
50,Female,-0.5619583277234902,-0.7827990965761952,-0.3175399585426699,1
51,Female,0.7266085383940667,-0.7066513245357093,0.06970389333863472,1
52,Male,-0.41878423148820604,-0.7066513245357093,0.37949897484367845,2
53,Female,-0.5619583277234902,-0.6685774385154664,0.14715266371489566,1
54,Male,1.442479019570487,-0.6685774385154664,0.37949897484367845,2
55,Female,0.7981955865117087,-0.6685774385154664,-0.20136680297827853,1
56,Male,0.5834344421587826,-0.6685774385154664,-0.35626434373080035,2
57,Female,0.8697826346293508,-0.6305035524952234,-0.007744877037626202,1
58,Male,2.1583495007469073,-0.6305035524952234,-0.16264241779014807,2
59,Female,-0.8483065201940583,-0.5543557804547374,0.03097950815050426,1
60,Male,1.0129567308646348,-0.5543557804547374,-0.16264241779014807,2
61,Male,2.2299365488645497,-0.5543557804547374,0.22460143409115657,2
62,Male,-1.4210029051351947,-0.5543557804547374,0.18587704890302612,2
63,Female,2.0151754045116235,-0.5162818944344946,0.06970389333863472,1
64,Female,1.084543778982277,-0.5162818944344946,0.34077458965554797,1
65,Male,1.7288272120410553,-0.4782080084142516,0.03097950815050426,2
66,Male,-1.4925899532528368,-0.4782080084142516,0.34077458965554797,2
67,Female,0.2970862496882144,-0.4782080084142516,-0.007744877037626202,1
68,Female,2.0867624526292654,-0.4782080084142516,-0.08519364741388713,1
69,Male,-1.4210029051351947,-0.4782080084142516,0.34077458965554797,2
70,Female,-0.4903712796058481,-0.4782080084142516,-0.1239180326020176,1
71,Male,2.2299365488645497,-0.4401341223940086,0.18587704890302612,2
72,Female,0.5834344421587826,-0.4401341223940086,-0.3175399585426699,1
73,Female,1.5140660676881292,-0.40206023637376564,-0.04646926222575667,1
74,Female,1.5140660676881292,-0.40206023637376564,0.22460143409115657,1
75,Male,1.442479019570487,-0.24976469229279386,-0.1239180326020176,2
76,Male,-0.9198935683117003,-0.24976469229279386,0.14715266371489566,2
77,Female,0.4402603459234985,-0.24976469229279386,0.10842827852676519,1
78,Male,0.08232510533528825,-0.24976469229279386,-0.08519364741388713,2
79,Female,-1.1346547126646265,-0.24976469229279386,0.06970389333863472,1
80,Female,0.7266085383940667,-0.24976469229279386,-0.3175399585426699,1
81,Male,1.299304923335203,-0.24976469229279386,0.03097950815050426,2
82,Male,-0.06084899089999584,-0.24976469229279386,0.18587704890302612,2
83,Male,2.0151754045116235,-0.24976469229279386,-0.35626434373080035,2
84,Female,0.5118473940411405,-0.24976469229279386,-0.24009118816640898,1
85,Female,-1.2778288088999106,-0.24976469229279386,0.26332581927928705,1
86,Male,0.6550214902764246,-0.24976469229279386,-0.16264241779014807,2
87,Female,1.1561308270999189,-0.13554303423206499,0.3020502044674175,1
88,Female,-1.2062417607822686,-0.13554303423206499,0.18587704890302612,1
89,Female,-0.34719718337056404,-0.09746914821182205,0.37949897484367845,1
90,Female,0.7981955865117087,-0.09746914821182205,-0.16264241779014807,1
91,Female,2.0867624526292654,-0.05939526219157909,0.18587704890302612,1
92,Male,-1.4925899532528368,-0.05939526219157909,-0.35626434373080035,2
93,Male,0.6550214902764246,-0.02132137617133614,-0.04646926222575667,2
94,Female,0.08232510533528825,-0.02132137617133614,-0.39498872891893083,1
95,Female,-0.4903712796058481,-0.02132137617133614,-0.3175399585426699,1
96,Male,-1.0630676645469845,-0.02132137617133614,0.06970389333863472,2
97,Female,0.5834344421587826,-0.02132137617133614,-0.1239180326020176,1
98,Female,-0.8483065201940583,-0.02132137617133614,-0.007744877037626202,1
99,Male,0.6550214902764246,0.01675250984890681,-0.3175399585426699,2
100,Male,-1.3494158570175527,0.01675250984890681,-0.04646926222575667,2
101,Female,-1.1346547126646265,0.054826395869149766,-0.35626434373080035,1
102,Female,0.7266085383940667,0.054826395869149766,-0.08519364741388713,1
103,Male,2.0151754045116235,0.054826395869149766,0.34077458965554797,2
104,Male,-0.9198935683117003,0.054826395869149766,0.18587704890302612,2
105,Male,0.7266085383940667,0.054826395869149766,0.22460143409115657,2
106,Female,-1.2778288088999106,0.054826395869149766,-0.3175399585426699,1
107,Female,1.9435883563939813,0.09290028188939271,-0.007744877037626202,1
108,Male,1.084543778982277,0.09290028188939271,-0.16264241779014807,2
109,Male,2.0867624526292654,0.09290028188939271,-0.27881557335453944,2
110,Male,1.9435883563939813,0.09290028188939271,-0.08519364741388713,2
111,Male,1.8720013082763394,0.09290028188939271,0.06970389333863472,2
112,Female,-1.4210029051351947,0.09290028188939271,0.14715266371489566,1
113,Female,-0.06084899089999584,0.13097416790963567,-0.3175399585426699,1
114,Male,-1.4210029051351947,0.13097416790963567,-0.16264241779014807,2
115,Female,-1.4925899532528368,0.16904805392987862,-0.08519364741388713,1
116,Female,-1.4210029051351947,0.16904805392987862,-0.007744877037626202,1
117,Female,1.7288272120410553,0.16904805392987862,-0.27881557335453944,1
118,Female,0.7266085383940667,0.16904805392987862,0.34077458965554797,1
119,Female,0.8697826346293508,0.24519582597036452,-0.27881557335453944,1
120,Female,0.7981955865117087,0.24519582597036452,0.26332581927928705,1
121,Male,-0.8483065201940583,0.24519582597036452,0.22460143409115657,2
122,Female,-0.06084899089999584,0.24519582597036452,-0.39498872891893083,1
123,Female,0.08232510533528825,0.32134359801085044,0.3020502044674175,1
124,Male,0.010738057217646205,0.32134359801085044,1.5799549156757229,2
125,Female,-1.1346547126646265,0.3594174840310934,-0.820956965988366,1
126,Female,-0.5619583277234902,0.3594174840310934,1.0378135230418963,1
127,Male,0.2970862496882144,0.39749137005133633,-0.5886106548595832,2
128,Male,0.08232510533528825,0.39749137005133633,1.7348524564282446,2
129,Male,1.442479019570487,0.39749137005133633,-1.5179958993747142,2
130,Male,-0.06084899089999584,0.39749137005133633,0.9603647526656354,2
131,Male,0.5834344421587826,0.39749137005133633,-1.5954446697509752,2
132,Male,0.010738057217646205,0.39749137005133633,0.9603647526656354,2
133,Female,-0.9914806164293424,0.4355652560715793,-0.6273350400477136,1
134,Female,-0.5619583277234902,0.4355652560715793,0.8054672119131135,1
135,Male,-1.3494158570175527,0.47363914209182223,-1.7503422105034971,2
136,Female,-0.7051324239587743,0.47363914209182223,1.4637817601113314,1
137,Female,0.36867329780585645,0.47363914209182223,-1.6728934401272362,1
138,Male,-0.4903712796058481,0.47363914209182223,0.8829159822893745,2
139,Male,-1.4210029051351947,0.5117130281120652,-1.5567202845628447,2
140,Female,-0.275610135252922,0.5117130281120652,0.844191597101244,1
141,Female,1.299304923335203,0.5497869141323082,-1.7503422105034971,1
142,Male,-0.4903712796058481,0.5497869141323082,1.6574036860519836,2
143,Female,-0.7767194720764163,0.5878608001525512,-0.39498872891893083,1
144,Female,-0.4903712796058481,0.5878608001525512,1.425057374923201,1
145,Male,-0.9914806164293424,0.625934686172794,-1.4792715141865838,2
146,Male,-0.7767194720764163,0.625934686172794,1.8123012268045056,2
147,Male,0.6550214902764246,0.625934686172794,-0.5498862696714527,2
148,Female,-0.4903712796058481,0.625934686172794,0.9216403674775049,1
149,Female,-0.34719718337056404,0.664008572193037,-1.0920276623052791,1
150,Male,-0.34719718337056404,0.664008572193037,1.5412305304875924,2
151,Male,0.2970862496882144,0.664008572193037,-1.2856495882459316,2
152,Male,0.010738057217646205,0.664008572193037,1.4637817601113314,2
153,Female,0.36867329780585645,0.664008572193037,-1.1694764326815401,1
154,Female,-0.06084899089999584,0.664008572193037,0.9990891378537659,1
155,Female,0.5834344421587826,0.664008572193037,-1.324373973434062,1
156,Female,-0.8483065201940583,0.664008572193037,1.502506145299462,1
157,Male,-0.1324360390176379,0.664008572193037,-1.9052397512560189,2
158,Female,-0.6335453758411322,0.664008572193037,1.0765379082300268,1
159,Male,-0.34719718337056404,0.664008572193037,-1.9052397512560189,2
160,Female,-0.6335453758411322,0.664008572193037,0.8829159822893745,1
161,Female,1.227717875217561,0.70208245821328,-0.5886106548595832,1
162,Female,-0.7051324239587743,0.70208245821328,1.270159834170679,1
163,Male,-1.4210029051351947,0.7782302302537659,-1.7503422105034971,2
164,Female,-0.5619583277234902,0.7782302302537659,1.6574036860519836,1
165,Male,0.7981955865117087,0.9305257743347377,-0.9371301215527573,2
166,Female,-0.20402308713527992,0.9305257743347377,0.9603647526656354,1
167,Male,0.22549920157057235,0.9685996603549807,-1.1694764326815401,2
168,Female,-0.41878423148820604,0.9685996603549807,1.7348524564282446,1
169,Female,-0.20402308713527992,1.0066735463752237,-0.8984057363646268,1
170,Male,-0.4903712796058481,1.0066735463752237,0.49567213040806984,2
171,Male,0.08232510533528825,1.0066735463752237,-1.4405471289984533,2
172,Male,-0.7767194720764163,1.0066735463752237,0.9603647526656354,2
173,Male,-0.20402308713527992,1.0066735463752237,-1.5567202845628447,2
174,Male,-0.20402308713527992,1.0066735463752237,1.6186793008638534,2
175,Female,0.9413696827469927,1.0447474323954666,-1.4405471289984533,1
176,Female,-0.6335453758411322,1.0447474323954666,1.3863329897350705,1
177,Male,1.3708919714528451,1.0447474323954666,-1.3630983586221925,2
178,Male,-0.8483065201940583,1.0447474323954666,0.7280184415368526,2
179,Male,1.442479019570487,1.2351168624966813,-1.4018227438103228,2
180,Male,-0.275610135252922,1.2351168624966813,1.5412305304875924,2
181,Female,-0.1324360390176379,1.3874124065776532,-0.7047838104239745,1
182,Female,-0.4903712796058481,1.3874124065776532,1.3863329897350705,1
183,Male,0.5118473940411405,1.4254862925978962,-1.3630983586221925,2
184,Female,-0.7051324239587743,1.4254862925978962,1.4637817601113314,1
185,Female,0.1539121534529303,1.463560178618139,-0.4337131141070613,1
186,Male,-0.6335453758411322,1.463560178618139,1.8123012268045056,2
187,Female,1.084543778982277,1.5397079506586249,-1.0145788919290182,1
188,Male,-0.7767194720764163,1.5397079506586249,0.6892940563487221,2
189,Female,0.1539121534529303,1.6158557226991108,-1.2856495882459316,1
190,Female,-0.20402308713527992,1.6158557226991108,1.34760860454694,1
191,Female,-0.34719718337056404,1.6158557226991108,-1.0533032771171487,1
192,Female,-0.4903712796058481,1.6158557226991108,0.7280184415368526,1
193,Male,-0.41878423148820604,1.9965945829015403,-1.6341690549391057,2
194,Female,-0.06084899089999584,1.9965945829015403,1.5799549156757229,1
195,Female,0.5834344421587826,2.263111785043241,-1.324373973434062,1
196,Female,-0.275610135252922,2.263111785043241,1.1152622934181573,1
197,Female,0.4402603459234985,2.491555101164699,-0.8596813511764964,1
198,Male,-0.4903712796058481,2.491555101164699,0.9216403674775049,2
199,Male,-0.4903712796058481,2.9103678473873713,-1.246925203057801,2
200,Male,-0.6335453758411322,2.9103678473873713,1.270159834170679,2
